Student ID,Gender,Type of Examinee,Pre-assessment 2025,Anatomy,Physiology,Parasitology,Pharmacology,Pathology,Zootechnics,Microbiology & Public Health,Medicine,Surgery,Post-assessment 2025,Pre-assessment 2025_last,Anatomy_last,Physiology_last,Parasitology_last,Pharmacology_last,Pathology_last,Zootechnics_last,Microbiology & Public Health_last,Medicine_last,Surgery_last,Post-assessment 2025_last,Pre-assessment 2025_best,Anatomy_best,Physiology_best,Parasitology_best,Pharmacology_best,Pathology_best,Zootechnics_best,Microbiology & Public Health_best,Medicine_best,Surgery_best,Post-assessment 2025_best,avg_best_score,max_best_score,avg_first_score,avg_last_score,total_attempts,avg_attempts,avg_improvement,score_std,num_exams,Licensure Exam Result,exam_coverage_ratio,best_minus_first,last_minus_first,best_minus_last,attempt_intensity,stability_index,score_range_proxy
Student 343,Female,Repeater,51.0,57.0,,,,,,,,,,51.0,57.0,,,,,,,,,,51.0,57.0,,,,,,,,,,54.0,57,54.0,54.0,2,1.0,0.0,4.242640687,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.19074356983488616,3.0
Student 344,Male,First Taker,46.0,33.0,51.0,,47.0,39.0,,64.0,74.0,73.0,47.0,98.0,98.0,51.0,,100.0,100.0,,100.0,99.0,100.0,99.0,98.0,98.0,51.0,,100.0,100.0,,100.0,99.0,100.0,99.0,93.88888889,100,52.66666667,93.88888889,18,2.0,41.22222222,16.10469221,9,1,0.8181818181818182,41.222222220000006,41.222222220000006,0.0,2.0,0.05846348988468586,47.33333333
Student 345,Female,First Taker,37.0,51.0,,,,,,,,,,37.0,51.0,,,,,,,,,,37.0,51.0,,,,,,,,,,44.0,51,44.0,44.0,2,1.0,0.0,9.899494937,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.09174737047726379,7.0
Student 346,Male,Repeater,43.0,,,52.0,,,,,,,,43.0,,,52.0,,,,,,,,43.0,,,52.0,,,,,,,,47.5,52,47.5,47.5,2,1.0,0.0,6.363961031,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.13579648178341916,4.5
Student 347,Female,First Taker,35.0,38.0,51.0,62.0,51.0,47.0,63.0,69.0,73.0,,,35.0,97.0,51.0,62.0,51.0,47.0,63.0,69.0,73.0,,,35.0,97.0,51.0,62.0,51.0,47.0,63.0,69.0,73.0,,,60.88888889,97,54.33333333,60.88888889,11,1.222222222,6.555555556,17.96137832,9,0,0.8181818181818182,6.555555559999995,6.555555559999995,0.0,1.2222222222222223,0.05273878212456867,42.66666667
Student 348,Female,First Taker,50.0,62.0,81.0,,,,81.0,,,,,50.0,60.0,81.0,,,,81.0,,,,,50.0,62.0,81.0,,,,81.0,,,,,68.5,81,68.5,68.0,5,1.25,-0.5,15.24248449,4,1,0.36363636363636365,0.0,-0.5,0.5,1.25,0.06156693581056945,12.5
Student 349,Female,First Taker,54.0,73.0,80.0,68.0,,,,,,,,54.0,73.0,80.0,68.0,,,,,,,,54.0,73.0,80.0,68.0,,,,,,,,68.75,80,68.75,68.75,4,1.0,0.0,10.99621147,4,0,0.36363636363636365,0.0,0.0,0.0,1.0,0.08335965087817845,11.25
Student 350,Male,First Taker,42.0,66.0,,,,,52.0,,,73.0,,32.0,66.0,,,,,52.0,,,73.0,,42.0,66.0,,,,,52.0,,,73.0,,58.25,73,58.25,55.75,5,1.25,-2.5,13.91342278,4,1,0.36363636363636365,0.0,-2.5,2.5,1.25,0.06705368812725364,14.75
Student 351,Female,First Taker,,,,,,45.0,,,,,,,,,,,38.0,,,,,,,,,,,45.0,,,,,,45.0,45,45.0,38.0,3,3.0,-7.0,0.0,1,1,0.09090909090909091,0.0,-7.0,7.0,3.0,1.0,0.0
Student 352,Female,First Taker,48.0,70.0,73.0,62.0,55.0,59.0,86.0,70.0,73.0,66.0,,91.0,70.0,73.0,62.0,78.0,59.0,86.0,98.0,73.0,80.0,,91.0,70.0,73.0,62.0,88.0,59.0,86.0,98.0,73.0,80.0,,78.0,98,66.2,77.0,16,1.6,10.8,12.77149604,10,1,0.9090909090909091,11.799999999999997,10.799999999999997,1.0,1.6,0.07261375213669233,31.799999999999997
Student 353,Female,Repeater,43.0,54.0,68.0,58.0,62.0,47.0,73.0,68.0,71.0,65.0,71.0,46.0,89.0,68.0,58.0,62.0,47.0,73.0,96.0,97.0,98.0,71.0,46.0,89.0,68.0,58.0,62.0,47.0,73.0,96.0,97.0,98.0,71.0,73.18181818,98,61.81818182,73.18181818,16,1.454545455,11.36363636,19.40524765,11,1,1.0,11.363636359999994,11.363636359999994,0.0,1.4545454545454546,0.049007001392605005,36.18181818
Student 354,Female,Repeater,48.0,50.0,,,,,,,,,,48.0,57.0,,,,,,,,,,48.0,57.0,,,,,,,,,,52.5,57,49.0,52.5,3,1.5,3.5,6.363961031,2,0,0.18181818181818182,3.5,3.5,0.0,1.5,0.13579648178341916,8.0
Student 355,Male,Repeater,42.0,76.0,84.0,97.0,67.0,69.0,82.0,98.0,89.0,59.0,90.0,84.0,76.0,84.0,97.0,67.0,69.0,82.0,98.0,89.0,95.0,90.0,84.0,76.0,84.0,97.0,67.0,69.0,82.0,98.0,89.0,95.0,90.0,84.63636364,98,77.54545455,84.63636364,17,1.545454545,7.090909091,10.60445875,11,1,1.0,7.090909089999997,7.090909089999997,0.0,1.5454545454545454,0.08617377350753219,20.454545449999998
Student 356,Male,Repeater,48.0,48.0,49.0,35.0,39.0,41.0,49.0,49.0,59.0,58.0,,48.0,48.0,49.0,35.0,39.0,41.0,49.0,49.0,59.0,58.0,,48.0,48.0,49.0,35.0,39.0,41.0,49.0,49.0,59.0,58.0,,47.5,59,47.5,47.5,10,1.0,0.0,7.604823031,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.11621389497464031,11.5
Student 357,Female,First Taker,42.0,47.0,54.0,,,50.0,,,,,,88.0,59.0,54.0,,,49.0,,,,,,88.0,59.0,54.0,,,50.0,,,,,,62.75,88,48.25,62.5,8,2.0,14.25,17.23127002,4,1,0.36363636363636365,14.5,14.25,0.25,2.0,0.05485081395333313,39.75
Student 358,Female,Repeater,40.0,44.0,71.0,47.0,53.0,,,,69.0,,,40.0,58.0,66.0,52.0,53.0,,,,69.0,,,40.0,78.0,71.0,52.0,53.0,,,,69.0,,,60.5,78,54.0,56.33333333,12,2.0,2.333333333,14.40486029,6,1,0.5454545454545454,6.5,2.333333330000002,4.166666669999998,2.0,0.06491457768358638,24.0
Student 359,Male,Repeater,43.0,37.0,,29.0,,,,34.0,,38.0,,43.0,37.0,,29.0,,,,39.0,,38.0,,43.0,37.0,,29.0,,,,54.0,,38.0,,40.2,54,36.2,37.2,8,1.6,1.0,9.203260292,5,0,0.45454545454545453,4.0,1.0,3.0,1.6,0.09800788879061167,17.799999999999997
Student 360,Female,,52.0,,,,,,,,,,,52.0,,,,,,,,,,,52.0,,,,,,,,,,,52.0,52,52.0,52.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 361,Female,Repeater,50.0,55.0,53.0,50.0,51.0,44.0,59.0,,,,,50.0,55.0,53.0,50.0,51.0,44.0,59.0,,,,,50.0,55.0,53.0,50.0,51.0,44.0,59.0,,,,,51.71428571,59,51.71428571,51.71428571,7,1.0,0.0,4.680252333,7,1,0.6363636363636364,0.0,0.0,0.0,1.0,0.17604851710379113,7.285714290000001
Student 362,Female,First Taker,51.0,70.0,,,,,,,,,,51.0,70.0,,,,,,,,,,51.0,70.0,,,,,,,,,,60.5,70,60.5,60.5,2,1.0,0.0,13.43502884,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.0692759267116227,9.5
Student 363,,Repeater,42.0,52.0,73.0,65.0,65.0,59.0,69.0,,68.0,71.0,82.0,63.0,39.0,73.0,65.0,84.0,65.0,69.0,,68.0,71.0,82.0,63.0,52.0,73.0,65.0,84.0,65.0,69.0,,68.0,71.0,82.0,69.2,84,64.6,67.9,14,1.4,3.3,9.25922963,10,0,0.9090909090909091,4.6000000000000085,3.3000000000000114,1.2999999999999972,1.4,0.09747320569527013,19.400000000000006
Student 364,Female,Repeater,50.0,50.0,56.0,51.0,35.0,,,,,,,50.0,50.0,56.0,51.0,35.0,,,,,,,50.0,50.0,56.0,51.0,35.0,,,,,,,48.4,56,48.4,48.4,5,1.0,0.0,7.893034904,5,1,0.45454545454545453,0.0,0.0,0.0,1.0,0.11244755145964959,7.600000000000001
Student 365,Female,First Taker,44.0,56.0,68.0,51.0,49.0,47.0,59.0,71.0,76.0,74.0,,44.0,56.0,73.0,60.0,49.0,47.0,59.0,71.0,76.0,74.0,,44.0,56.0,73.0,60.0,49.0,47.0,59.0,71.0,76.0,74.0,,60.9,76,59.5,60.9,12,1.2,1.4,12.00416594,10,1,0.9090909090909091,1.3999999999999986,1.3999999999999986,0.0,1.2,0.07689843428743574,16.5
Student 366,Female,First Taker,43.0,54.0,66.0,61.0,55.0,,,76.0,,,66.0,43.0,54.0,66.0,61.0,55.0,,,76.0,,,66.0,43.0,54.0,66.0,61.0,55.0,,,76.0,,,66.0,60.14285714,76,60.14285714,60.14285714,7,1.0,0.0,10.63686313,7,1,0.6363636363636364,0.0,0.0,0.0,1.0,0.08593381127101045,15.857142860000003
Student 367,Female,First Taker,56.0,50.0,70.0,56.0,70.0,48.0,82.0,71.0,77.0,76.0,,100.0,98.0,100.0,94.0,97.0,91.0,99.0,100.0,77.0,98.0,,100.0,98.0,100.0,94.0,97.0,91.0,99.0,100.0,77.0,98.0,,95.4,100,65.6,95.4,22,2.2,29.8,7.089898918,10,1,0.9090909090909091,29.80000000000001,29.80000000000001,0.0,2.2,0.12361093879368544,34.400000000000006
Student 368,Male,First Taker,52.0,62.0,80.0,71.0,56.0,55.0,69.0,81.0,80.0,74.0,73.0,52.0,62.0,80.0,15.0,5.0,7.0,69.0,81.0,80.0,74.0,73.0,52.0,62.0,80.0,71.0,56.0,55.0,69.0,81.0,80.0,74.0,73.0,68.45454545,81,68.45454545,54.36363636,14,1.272727273,-14.09090909,10.63356607,11,1,1.0,0.0,-14.090909089999997,14.090909089999997,1.2727272727272727,0.08595816570627857,12.545454550000002
Student 369,Female,First Taker,48.0,37.0,43.0,,,,,,,,44.0,48.0,37.0,50.0,,,,,,,,44.0,48.0,37.0,50.0,,,,,,,,44.0,44.75,50,43.0,44.75,5,1.25,1.75,5.737304826,4,1,0.36363636363636365,1.75,1.75,0.0,1.25,0.14842730525430436,7.0
Student 370,Female,First Taker,45.0,44.0,55.0,52.0,50.0,58.0,62.0,70.0,71.0,62.0,,45.0,95.0,80.0,52.0,50.0,66.0,62.0,70.0,71.0,62.0,,45.0,95.0,80.0,52.0,50.0,66.0,62.0,70.0,71.0,62.0,,65.3,95,56.9,65.3,13,1.3,8.4,14.90003729,10,1,0.9090909090909091,8.399999999999999,8.399999999999999,0.0,1.3,0.06289293425927556,38.1
Student 371,Female,Repeater,48.0,,,,,,,,,,,48.0,,,,,,,,,,,48.0,,,,,,,,,,,48.0,48,48.0,48.0,1,1.0,0.0,0.0,1,1,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 372,Female,Repeater,52.0,65.0,,59.0,55.0,,73.0,72.0,78.0,83.0,,63.0,65.0,,59.0,55.0,,73.0,72.0,78.0,83.0,,63.0,65.0,,59.0,55.0,,73.0,72.0,78.0,83.0,,68.5,83,67.125,68.5,9,1.125,1.375,9.621404709,8,1,0.7272727272727273,1.375,1.375,0.0,1.125,0.09414950539947456,15.875
Student 373,Female,First Taker,51.0,68.0,81.0,69.0,59.0,,,,,,,51.0,74.0,78.0,69.0,59.0,,,,,,,51.0,74.0,81.0,69.0,59.0,,,,,,,66.8,81,65.6,66.2,7,1.4,0.6,11.92476415,5,1,0.45454545454545453,1.2000000000000028,0.6000000000000085,0.5999999999999943,1.4,0.07737085090252885,15.400000000000006
Student 374,Female,First Taker,52.0,58.0,78.0,78.0,64.0,69.0,85.0,82.0,81.0,85.0,76.0,52.0,83.0,78.0,78.0,64.0,69.0,85.0,82.0,81.0,85.0,76.0,52.0,83.0,78.0,78.0,64.0,69.0,85.0,82.0,81.0,85.0,76.0,75.72727273,85,73.45454545,75.72727273,12,1.090909091,2.272727273,10.2380751,11,1,1.0,2.272727279999998,2.272727279999998,0.0,1.0909090909090908,0.08898321030084592,11.545454550000002
Student 375,Female,First Taker,41.0,52.0,21.0,23.0,29.0,23.0,26.0,63.0,73.0,25.0,27.0,20.0,73.0,76.0,20.0,28.0,19.0,26.0,26.0,20.0,25.0,27.0,53.0,100.0,98.0,100.0,100.0,99.0,26.0,63.0,73.0,25.0,27.0,69.45454545,100,36.63636364,32.72727273,40,3.636363636,-3.909090909,32.37086232,11,0,1.0,32.81818181,-3.909090909999996,36.727272719999995,3.6363636363636362,0.02996626189670486,63.36363636
Student 376,Female,Repeater,47.0,56.0,,,,,,,,,,47.0,56.0,,,,,,,,,,47.0,56.0,,,,,,,,,,51.5,56,51.5,51.5,2,1.0,0.0,6.363961031,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.13579648178341916,4.5
Student 377,Female,First Taker,44.0,65.0,74.0,,70.0,,79.0,,,,,44.0,65.0,74.0,,70.0,,79.0,,,,,44.0,65.0,74.0,,70.0,,79.0,,,,,66.4,79,66.4,66.4,5,1.0,0.0,13.53883304,5,0,0.45454545454545453,0.0,0.0,0.0,1.0,0.0687813112131316,12.599999999999994
Student 378,Male,First Taker,31.0,47.0,61.0,,50.0,44.0,60.0,,65.0,,,31.0,41.0,61.0,,50.0,44.0,60.0,,65.0,,,31.0,47.0,61.0,,50.0,44.0,60.0,,65.0,,,51.14285714,65,51.14285714,50.28571429,8,1.142857143,-0.8571428571,11.8522652,7,0,0.6363636363636364,0.0,-0.8571428499999953,0.8571428499999953,1.1428571428571428,0.07780729579093965,13.857142860000003
Student 379,Male,Repeater,66.0,47.0,39.0,89.0,89.0,,,,,,,96.0,47.0,99.0,89.0,89.0,,,,,,,100.0,47.0,99.0,89.0,89.0,,,,,,,84.8,100,66.0,84.0,11,2.2,18.0,21.77613372,5,0,0.45454545454545453,18.799999999999997,18.0,0.7999999999999972,2.2,0.04390560804979327,34.0
Student 380,Male,Repeater,44.0,52.0,64.0,,,,72.0,,,61.0,,99.0,52.0,64.0,,,,72.0,,,61.0,,99.0,52.0,64.0,,,,72.0,,,61.0,,69.6,99,58.6,69.6,8,1.6,11.0,17.9248431,5,1,0.45454545454545453,10.999999999999993,10.999999999999993,0.0,1.6,0.05284059660182863,40.4
Student 381,Female,Repeater,36.0,42.0,,,,,,,,,,36.0,80.0,,,,,,,,,,36.0,80.0,,,,,,,,,,58.0,80,39.0,58.0,3,1.5,19.0,31.11269837,2,0,0.18181818181818182,19.0,19.0,0.0,1.5,0.03114032923917131,41.0
Student 382,Female,First Taker,49.0,69.0,61.0,48.0,62.0,51.0,55.0,53.0,65.0,70.0,,29.0,89.0,61.0,48.0,62.0,51.0,55.0,53.0,65.0,70.0,,49.0,89.0,61.0,48.0,62.0,51.0,55.0,53.0,65.0,70.0,,60.3,89,58.3,58.3,12,1.2,0.0,12.42801495,10,1,0.9090909090909091,2.0,0.0,2.0,1.2,0.07447117118379437,30.700000000000003
Student 383,Female,Repeater,57.0,43.0,67.0,48.0,56.0,43.0,72.0,57.0,69.0,68.0,62.0,57.0,54.0,72.0,88.0,66.0,56.0,79.0,78.0,84.0,68.0,62.0,57.0,54.0,72.0,88.0,66.0,56.0,100.0,78.0,84.0,68.0,62.0,71.36363636,100,58.36363636,69.45454545,27,2.454545455,11.09090909,14.73955717,11,1,1.0,13.0,11.090909089999997,1.9090909100000033,2.4545454545454546,0.06353418899904158,41.63636364
Student 384,Female,Repeater,38.0,56.0,62.0,44.0,51.0,46.0,80.0,57.0,,,,60.0,87.0,62.0,47.0,51.0,46.0,80.0,57.0,,,,61.0,87.0,62.0,47.0,51.0,46.0,80.0,57.0,,,,61.375,87,54.25,61.25,13,1.625,7.0,14.9946419,8,1,0.7272727272727273,7.125,7.0,0.125,1.625,0.06252093708956373,32.75
Student 385,Female,Repeater,42.0,,,,,,,,,,,42.0,,,,,,,,,,,42.0,,,,,,,,,,,42.0,42,42.0,42.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 386,Female,Repeater,39.0,52.0,57.0,43.0,58.0,42.0,63.0,65.0,66.0,,70.0,80.0,58.0,64.0,52.0,54.0,32.0,63.0,65.0,66.0,,70.0,80.0,58.0,64.0,52.0,58.0,42.0,63.0,65.0,66.0,,70.0,61.8,80,55.5,60.4,16,1.6,4.9,10.27186016,10,0,0.9090909090909091,6.299999999999997,4.899999999999999,1.3999999999999986,1.6,0.08871650160713138,24.5
Student 387,Female,First Taker,46.0,60.0,73.0,75.0,60.0,57.0,71.0,72.0,74.0,63.0,,80.0,89.0,73.0,75.0,60.0,57.0,71.0,72.0,74.0,63.0,,99.0,89.0,73.0,75.0,60.0,57.0,71.0,72.0,74.0,63.0,,73.3,99,65.1,71.4,14,1.4,6.3,12.76322843,10,1,0.9090909090909091,8.200000000000003,6.300000000000011,1.8999999999999915,1.4,0.07265737142168467,33.900000000000006
Student 388,Female,First Taker,36.0,,,40.0,,,,,,,,36.0,,,40.0,,,,,,,,36.0,,,40.0,,,,,,,,38.0,40,38.0,38.0,2,1.0,0.0,2.828427125,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.2612038749464246,2.0
Student 389,Female,Repeater,67.0,81.0,89.0,83.0,71.0,72.0,83.0,89.0,84.0,85.0,93.0,99.0,81.0,89.0,83.0,100.0,98.0,83.0,89.0,84.0,85.0,93.0,99.0,81.0,89.0,83.0,100.0,99.0,83.0,89.0,84.0,85.0,93.0,89.54545455,100,81.54545455,89.45454545,19,1.727272727,7.909090909,7.146518542,11,1,1.0,8.0,7.909090899999995,0.09090910000000463,1.7272727272727273,0.12275182273807192,18.454545449999998
Student 390,Female,Repeater,40.0,,,,,,,,,,,98.0,,,,,,,,,,,98.0,,,,,,,,,,,98.0,98,40.0,98.0,2,2.0,58.0,0.0,1,1,0.09090909090909091,58.0,58.0,0.0,2.0,1.0,58.0
Student 391,Female,First Taker,47.0,57.0,83.0,57.0,77.0,65.0,75.0,69.0,73.0,,,75.0,95.0,83.0,57.0,77.0,92.0,100.0,98.0,73.0,,,75.0,100.0,83.0,57.0,77.0,92.0,100.0,98.0,73.0,,,83.88888889,100,67.0,83.33333333,17,1.888888889,16.33333333,14.80240221,9,1,0.8181818181818182,16.888888890000004,16.333333330000002,0.555555560000002,1.8888888888888888,0.0632815180066221,33.0
Student 392,Female,Repeater,40.0,55.0,59.0,62.0,,48.0,56.0,56.0,68.0,63.0,,40.0,55.0,59.0,62.0,,48.0,60.0,56.0,68.0,63.0,,40.0,55.0,59.0,62.0,,48.0,60.0,56.0,68.0,63.0,,56.77777778,68,56.33333333,56.77777778,10,1.111111111,0.4444444444,8.437680039,9,1,0.8181818181818182,0.4444444499999989,0.4444444499999989,0.0,1.1111111111111112,0.10595824353735542,11.666666669999998
Student 393,Female,Repeater,47.0,,,,,,,,,,,47.0,,,,,,,,,,,47.0,,,,,,,,,,,47.0,47,47.0,47.0,1,1.0,0.0,0.0,1,1,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 394,Female,First Taker,46.0,55.0,67.0,57.0,49.0,45.0,63.0,73.0,72.0,62.0,70.0,90.0,55.0,67.0,57.0,49.0,45.0,74.0,74.0,81.0,62.0,70.0,90.0,55.0,67.0,57.0,49.0,45.0,74.0,74.0,81.0,62.0,70.0,65.81818182,90,59.90909091,65.81818182,15,1.363636364,5.909090909,13.76094606,11,1,1.0,5.909090910000003,5.909090910000003,0.0,1.3636363636363635,0.0677463352237194,30.090909089999997
Student 395,Female,First Taker,36.0,,55.0,,,,,,,,,36.0,,55.0,,,,,,,,,36.0,,55.0,,,,,,,,,45.5,55,45.5,45.5,2,1.0,0.0,13.43502884,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.0692759267116227,9.5
Student 396,Female,Repeater,72.0,75.0,87.0,71.0,72.0,,,,,,,72.0,75.0,87.0,71.0,72.0,,,,,,,72.0,75.0,87.0,71.0,72.0,,,,,,,75.4,87,75.4,75.4,5,1.0,0.0,6.655824517,5,0,0.45454545454545453,0.0,0.0,0.0,1.0,0.13061950385349982,11.599999999999994
Student 397,Female,First Taker,35.0,55.0,95.0,85.0,73.0,77.0,84.0,59.0,51.0,,78.0,100.0,90.0,95.0,85.0,76.0,77.0,84.0,59.0,51.0,,78.0,100.0,90.0,95.0,85.0,76.0,77.0,84.0,59.0,51.0,,78.0,79.5,100,69.2,79.5,14,1.4,10.3,15.18222645,10,1,0.9090909090909091,10.299999999999997,10.299999999999997,0.0,1.4,0.06179619368755032,30.799999999999997
Student 398,Male,Repeater,41.0,64.0,72.0,63.0,59.0,67.0,80.0,70.0,72.0,68.0,75.0,41.0,64.0,72.0,82.0,59.0,67.0,80.0,70.0,72.0,68.0,75.0,41.0,64.0,72.0,82.0,59.0,67.0,80.0,70.0,72.0,68.0,75.0,68.18181818,82,66.45454545,68.18181818,12,1.090909091,1.727272727,11.18765553,11,1,1.0,1.7272727299999957,1.7272727299999957,0.0,1.0909090909090908,0.08205023497246808,15.545454550000002
Student 399,Male,First Taker,38.0,66.0,,,,,,75.0,,,,48.0,89.0,,,,,,75.0,,,,48.0,89.0,,,,,,75.0,,,,70.66666667,89,59.66666667,70.66666667,5,1.666666667,11.0,20.84066538,3,1,0.2727272727272727,11.0,11.0,0.0,1.6666666666666667,0.045786150861306774,29.333333330000002
Student 400,Male,First Taker,33.0,38.0,53.0,,,,,,,,,98.0,38.0,53.0,,,,,,,,,98.0,38.0,53.0,,,,,,,,,63.0,98,41.33333333,63.0,4,1.333333333,21.66666667,31.22498999,3,0,0.2727272727272727,21.666666669999998,21.666666669999998,0.0,1.3333333333333333,0.03103181724215642,56.66666667
Student 401,Male,Repeater,60.0,32.0,73.0,33.0,62.0,,,,,,,74.0,79.0,82.0,33.0,41.0,,,,,,,88.0,79.0,82.0,33.0,62.0,,,,,,,68.8,88,52.0,61.8,13,2.6,9.8,22.21936093,5,1,0.45454545454545453,16.799999999999997,9.799999999999997,7.0,2.6,0.0430675074570194,36.0
Student 402,Male,First Taker,,,76.0,,,,86.0,,,,,,,76.0,,,,86.0,,,,,,,76.0,,,,86.0,,,,,81.0,86,81.0,81.0,2,1.0,0.0,7.071067812,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.12389934309723033,5.0
Student 403,Female,First Taker,38.0,44.0,33.0,,,26.0,85.0,,,,,38.0,57.0,33.0,,,33.0,42.0,,,,,38.0,57.0,33.0,,,33.0,85.0,,,,,49.2,85,45.2,40.6,8,1.6,-4.6,22.32039426,5,1,0.45454545454545453,4.0,-4.600000000000001,8.600000000000001,1.6,0.04288092168815674,39.8
Student 404,Female,First Taker,67.0,88.0,,,87.0,,,,,,,67.0,88.0,,,87.0,,,,,,,67.0,88.0,,,87.0,,,,,,,80.66666667,88,80.66666667,80.66666667,3,1.0,0.0,11.8462371,3,0,0.2727272727272727,0.0,0.0,0.0,1.0,0.07784380688411863,7.333333330000002
Student 405,Female,Repeater,63.0,70.0,77.0,72.0,26.0,55.0,,60.0,73.0,71.0,77.0,99.0,76.0,77.0,72.0,26.0,55.0,,69.0,73.0,83.0,77.0,99.0,76.0,77.0,72.0,26.0,55.0,,69.0,73.0,89.0,77.0,71.3,99,64.4,70.7,16,1.6,6.3,19.70363757,10,1,0.9090909090909091,6.8999999999999915,6.299999999999997,0.5999999999999943,1.6,0.048300690959207124,34.599999999999994
Student 406,Female,Repeater,20.0,,,,,,,,,,46.0,31.0,,,,,,,,,,46.0,31.0,,,,,,,,,,46.0,38.5,46,33.0,38.5,3,1.5,5.5,10.60660172,2,1,0.18181818181818182,5.5,5.5,0.0,1.5,0.08615786292355003,13.0
Student 407,Female,Repeater,55.0,75.0,74.0,61.0,60.0,71.0,74.0,82.0,72.0,75.0,63.0,55.0,75.0,74.0,61.0,60.0,71.0,74.0,82.0,72.0,75.0,63.0,55.0,75.0,74.0,61.0,60.0,71.0,74.0,82.0,72.0,75.0,63.0,69.27272727,82,69.27272727,69.27272727,11,1.0,0.0,8.247313612,11,0,1.0,0.0,0.0,0.0,1.0,0.10813951402084232,12.727272729999996
Student 408,Female,First Taker,49.0,53.0,77.0,55.0,58.0,50.0,63.0,67.0,72.0,71.0,66.0,49.0,53.0,77.0,55.0,58.0,50.0,63.0,67.0,72.0,71.0,25.0,49.0,53.0,77.0,55.0,58.0,50.0,63.0,67.0,72.0,71.0,66.0,61.90909091,77,61.90909091,58.18181818,12,1.090909091,-3.727272727,9.523177468,11,1,1.0,0.0,-3.727272730000003,3.727272730000003,1.0909090909090908,0.0950283317981576,15.090909089999997
Student 409,Female,First Taker,60.0,56.0,54.0,66.0,42.0,35.0,67.0,47.0,57.0,,,81.0,88.0,54.0,66.0,42.0,35.0,67.0,47.0,57.0,,,81.0,88.0,54.0,66.0,42.0,35.0,67.0,47.0,57.0,,,59.66666667,88,53.77777778,59.66666667,14,1.555555556,5.888888889,17.57839583,9,1,0.8181818181818182,5.888888889999997,5.888888889999997,0.0,1.5555555555555556,0.0538259604946742,34.22222222
Student 410,Female,Repeater,53.0,65.0,70.0,79.0,50.0,47.0,87.0,73.0,77.0,70.0,,36.0,65.0,70.0,79.0,50.0,47.0,87.0,73.0,77.0,70.0,,53.0,65.0,70.0,79.0,50.0,47.0,87.0,73.0,77.0,70.0,,67.1,87,67.1,65.4,11,1.1,-1.7,13.27863782,10,1,0.9090909090909091,0.0,-1.6999999999999886,1.6999999999999886,1.1,0.07003469186670637,19.900000000000006
Student 411,Female,First Taker,,70.0,79.0,86.0,80.0,60.0,66.0,91.0,74.0,65.0,71.0,,76.0,79.0,86.0,80.0,60.0,66.0,91.0,74.0,65.0,71.0,,76.0,79.0,86.0,80.0,60.0,66.0,91.0,74.0,65.0,71.0,74.8,91,74.2,74.8,12,1.2,0.6,9.670114328,10,0,0.9090909090909091,0.5999999999999943,0.5999999999999943,0.0,1.2,0.09371970807996388,16.799999999999997
Student 412,Female,Repeater,,,,46.0,,,,,,,,,,,46.0,,,,,,,,,,,46.0,,,,,,,,46.0,46,46.0,46.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 413,Female,Repeater,61.0,61.0,,,,,,,,,,61.0,61.0,,,,,,,,,,61.0,61.0,,,,,,,,,,61.0,61,61.0,61.0,2,1.0,0.0,0.0,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,1.0,0.0
Student 414,Female,Repeater,50.0,52.0,53.0,60.0,55.0,60.0,,61.0,,,,50.0,52.0,77.0,70.0,91.0,89.0,,86.0,,,,50.0,52.0,77.0,70.0,91.0,89.0,,86.0,,,,73.57142857,91,55.85714286,73.57142857,15,2.142857143,17.71428571,17.03777316,7,0,0.6363636363636364,17.71428570999999,17.71428570999999,0.0,2.142857142857143,0.055439215868262975,35.14285714
Student 415,Female,,96.0,50.0,56.0,59.0,51.0,46.0,84.0,60.0,65.0,67.0,42.0,96.0,81.0,91.0,93.0,51.0,95.0,84.0,97.0,65.0,97.0,95.0,96.0,96.0,91.0,93.0,51.0,95.0,84.0,97.0,65.0,97.0,95.0,87.27272727,97,61.45454545,85.90909091,19,1.727272727,24.45454545,15.26493308,11,1,1.0,25.818181820000007,24.454545460000006,1.363636360000001,1.7272727272727273,0.06148196215019411,35.54545455
Student 416,Female,Repeater,37.0,,,,,,,,,,,37.0,,,,,,,,,,,37.0,,,,,,,,,,,37.0,37,37.0,37.0,1,1.0,0.0,0.0,1,1,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
